Employee_ID,Candidate_ID,Hire_Date,Department,Role,Base_Salary,Manager_ID,Manager_Effect,Is_Bad_Manager,Is_Biased_Manager,Gender,Ethnicity,Age_Band,Education_Level,Skill_Score,Culture_Score,Potential_Score,LQI
EMP_009036,CAND_013023,2020-12-16,Sales,Enterprise_AE,124000,MGR_0035,0.1229,False,False,Male,Other,51_Plus,Masters,75.4,92.5,74.5,80.26
EMP_009037,CAND_013026,2020-12-16,Operations,Operations_Manager,88000,MGR_0005,-0.105,True,False,Male,Other,41_50,Bachelors,51.8,64.6,70.2,61.16
EMP_009038,CAND_013027,2020-12-16,Sales,Enterprise_AE,124000,MGR_0128,0.085,False,False,Female,Hispanic_Latino,31_40,Masters,87.1,75.6,97.2,86.68
EMP_009039,CAND_013028,2020-12-16,HR,LD_Manager,91000,MGR_0023,0.0861,False,False,Female,White,51_Plus,Bachelors,82.4,58.0,78.9,74.03
EMP_009040,CAND_013029,2020-12-17,HR,HR_Business_Partner,94000,MGR_0320,0.0915,False,False,Female,White,31_40,Bachelors,74.0,81.0,62.5,72.65
EMP_009041,CAND_013031,2020-12-17,Sales,SDR,100000,MGR_0089,0.075,False,False,Female,Black_African_American,41_50,Bachelors,57.4,63.7,57.7,59.38
EMP_009042,CAND_013032,2020-12-17,Sales,Account_Executive,114000,MGR_0102,0.1206,False,False,Female,White,51_Plus,Masters,71.0,61.7,68.2,67.37
EMP_009043,CAND_013034,2020-12-17,HR,CHRO,93000,MGR_0391,0.0123,False,False,Female,White,22_30,Bachelors,84.4,61.2,81.8,76.66
EMP_009044,CAND_013036,2020-12-18,Operations,Operations_Manager,98000,MGR_0323,-0.0719,False,False,Female,White,22_30,Bachelors,83.6,49.8,74.0,70.58
EMP_009045,CAND_013038,2020-12-18,Sales,VP_Sales,112000,MGR_0022,-0.0063,False,False,Female,Hispanic_Latino,31_40,High_School,68.5,73.9,76.8,72.61
EMP_009046,CAND_013039,2020-12-18,Operations,Ops_Director,87000,MGR_0044,0.0805,False,False,Male,Hispanic_Latino,31_40,Masters,72.4,55.7,46.4,59.59
EMP_009047,CAND_013040,2020-12-18,Sales,Enterprise_AE,112000,MGR_0045,0.1217,False,False,Male,Asian,41_50,Masters,78.3,56.1,78.4,71.67
EMP_009048,CAND_013041,2020-12-18,Product,Dir_Product,131000,MGR_0101,-0.1391,False,False,Male,Asian,31_40,Bachelors,72.4,23.9,59.6,54.01
EMP_009049,CAND_013042,2020-12-18,Product,Dir_Product,136000,MGR_0219,0.0683,False,False,Female,Other,31_40,Bachelors,69.3,50.8,68.8,63.6
EMP_009050,CAND_013043,2020-12-18,Legal,Senior_Counsel,161000,MGR_0218,0.0367,False,False,Male,Black_African_American,41_50,Masters,66.4,57.1,85.4,69.31
EMP_009051,CAND_013047,2020-12-18,Marketing,Growth_Manager,105000,MGR_0197,0.0843,False,False,Female,White,41_50,Masters,75.6,55.0,82.1,71.37
EMP_009052,CAND_013048,2020-12-19,Engineering,Software_Engineer,140000,MGR_0229,-0.041,False,False,Female,Asian,51_Plus,High_School,53.8,74.2,53.8,59.92
EMP_009053,CAND_013049,2020-12-19,Engineering,Senior_Engineer,143000,MGR_0270,0.0828,False,False,Male,Black_African_American,41_50,Bachelors,67.1,77.9,63.5,69.26
EMP_009054,CAND_013050,2020-12-19,Engineering,Staff_Engineer,123000,MGR_0018,-0.0041,False,False,Female,Hispanic_Latino,31_40,Masters,50.7,38.8,30.0,40.92
EMP_009055,CAND_013051,2020-12-19,HR,Recruiter,85000,MGR_0135,0.102,False,False,Male,White,31_40,Bachelors,56.4,63.2,50.5,56.67
EMP_009056,CAND_013052,2020-12-19,HR,Comp_Analyst,85000,MGR_0275,-0.1414,True,False,Male,White,31_40,Bachelors,70.2,64.9,52.5,63.3
EMP_009057,CAND_013053,2020-12-19,Marketing,CMO,95000,MGR_0358,-0.0409,False,False,Female,White,22_30,Masters,65.9,35.9,59.0,54.83
EMP_009058,CAND_013054,2020-12-20,Product,Principal_PM,139000,MGR_0349,0.0157,False,False,Female,Black_African_American,41_50,Masters,78.4,61.2,66.5,69.67
EMP_009059,CAND_013056,2020-12-20,Product,Dir_Product,144000,MGR_0194,0.0029,False,False,Female,Black_African_American,41_50,Masters,77.9,84.3,63.0,75.35
EMP_009060,CAND_013059,2020-12-20,Engineering,Tech_Lead,152000,MGR_0125,0.1136,False,False,Male,Asian,31_40,Masters,84.2,89.8,59.9,78.59
EMP_009061,CAND_013060,2020-12-20,Product,Senior_PM,135000,MGR_0159,-0.0996,False,False,Male,White,22_30,Masters,70.2,70.7,60.5,67.44
EMP_009062,CAND_013061,2020-12-20,Marketing,Growth_Manager,101000,MGR_0214,0.041,False,False,Male,White,31_40,Bachelors,62.2,74.3,61.2,65.53
EMP_009063,CAND_013062,2020-12-20,Finance,CFO,136000,MGR_0291,-0.0229,False,False,Female,Hispanic_Latino,31_40,Bachelors,93.2,86.5,84.2,88.49
EMP_009064,CAND_013063,2020-12-20,Engineering,Senior_Engineer,147000,MGR_0042,-0.0124,False,False,Male,White,22_30,Bachelors,65.8,58.6,79.5,67.75
EMP_009065,CAND_013064,2020-12-21,Engineering,Software_Engineer,151000,MGR_0134,-0.1232,True,False,Female,White,22_30,Bachelors,79.0,54.2,61.5,66.31
EMP_009066,CAND_013065,2020-12-21,Engineering,Staff_Engineer,138000,MGR_0045,0.1217,False,False,Male,Hispanic_Latino,31_40,Bachelors,63.3,49.0,50.8,55.26
EMP_009067,CAND_013066,2020-12-21,Engineering,Senior_Engineer,142000,MGR_0202,0.0759,False,False,Male,Other,31_40,Masters,67.0,58.4,61.1,62.65
EMP_009068,CAND_013068,2020-12-21,Engineering,Software_Engineer,129000,MGR_0358,-0.0409,False,False,Female,White,31_40,Masters,52.0,58.9,40.6,50.65
EMP_009069,CAND_013069,2020-12-21,Marketing,Growth_Manager,101000,MGR_0080,0.0227,False,False,Male,Asian,41_50,Masters,63.7,60.4,70.6,64.78
EMP_009070,CAND_013070,2020-12-21,Product,Product_Manager,135000,MGR_0168,-0.0312,False,False,Female,White,22_30,Bachelors,61.9,52.1,61.5,58.84
EMP_009071,CAND_013072,2020-12-21,Finance,Financial_Analyst,118000,MGR_0218,0.0367,False,False,Female,Asian,41_50,Bachelors,73.8,60.0,52.7,63.33
EMP_009072,CAND_013073,2020-12-21,Sales,Sales_Manager,98000,MGR_0018,-0.0041,False,False,Male,White,31_40,PhD,61.0,57.6,50.5,56.83
EMP_009073,CAND_013074,2020-12-21,Marketing,CMO,114000,MGR_0327,0.0922,False,False,Female,White,31_40,High_School,76.6,80.3,79.4,78.55
EMP_009074,CAND_013078,2020-12-21,Marketing,CMO,111000,MGR_0129,-0.0059,False,False,Male,Black_African_American,22_30,Bachelors,78.7,84.5,58.8,74.47
EMP_009075,CAND_013079,2020-12-22,HR,Recruiter,82000,MGR_0378,-0.0167,False,True,Male,White,22_30,Bachelors,61.0,67.2,49.4,59.38
EMP_009076,CAND_013080,2020-12-22,Finance,CFO,111000,MGR_0330,0.0949,False,False,Male,White,41_50,Bachelors,64.7,54.1,63.2,61.07
EMP_009077,CAND_013081,2020-12-22,Finance,FPA_Manager,123000,MGR_0386,-0.0467,False,False,Male,Hispanic_Latino,41_50,Masters,58.8,66.7,75.1,66.06
EMP_009078,CAND_013082,2020-12-22,Sales,Account_Executive,94000,MGR_0145,-0.07,False,False,Female,White,51_Plus,Masters,42.0,69.2,37.3,48.75
EMP_009079,CAND_013084,2020-12-22,Operations,Operations_Manager,93000,MGR_0147,-0.0204,False,False,Female,Asian,22_30,PhD,65.0,65.6,66.7,65.69
EMP_009080,CAND_013085,2020-12-22,Marketing,Growth_Manager,92000,MGR_0361,-0.047,False,False,Male,White,22_30,Bachelors,51.9,48.9,59.4,53.25
EMP_009081,CAND_013086,2020-12-22,Sales,SDR,108000,MGR_0366,-0.0367,False,False,Male,Other,41_50,PhD,65.6,53.4,63.8,61.4
EMP_009082,CAND_013087,2020-12-22,Marketing,Marketing_Manager,100000,MGR_0240,-0.009,False,False,Male,White,51_Plus,Bachelors,79.8,45.6,57.0,62.7
EMP_009083,CAND_013089,2020-12-22,Operations,Operations_Manager,83000,MGR_0383,0.0449,False,False,Male,Asian,22_30,Bachelors,68.1,53.7,37.6,54.63
EMP_009084,CAND_013090,2020-12-22,HR,Comp_Analyst,89000,MGR_0087,-0.0867,True,False,Male,White,51_Plus,Masters,55.3,75.9,62.8,63.73
EMP_009085,CAND_013091,2020-12-22,Operations,Process_Engineer,95000,MGR_0087,-0.0867,True,False,Female,White,41_50,PhD,71.8,90.5,66.8,75.91
EMP_009086,CAND_013092,2020-12-22,Engineering,Staff_Engineer,155000,MGR_0146,-0.0035,False,False,Female,White,31_40,PhD,88.6,71.2,65.6,76.48
EMP_009087,CAND_013093,2020-12-22,Sales,Sales_Manager,110000,MGR_0339,-0.1347,True,False,Male,Hispanic_Latino,41_50,Bachelors,63.1,69.4,79.0,69.76
EMP_009088,CAND_013094,2020-12-23,Engineering,Tech_Lead,143000,MGR_0334,-0.1448,False,False,Female,White,41_50,Bachelors,62.6,76.0,63.4,66.86
EMP_009089,CAND_013095,2020-12-23,HR,LD_Manager,95000,MGR_0212,-0.0958,True,False,Male,Hispanic_Latino,41_50,Bachelors,80.4,66.4,81.9,76.65
EMP_009090,CAND_013096,2020-12-23,HR,Recruiter,78000,MGR_0333,-0.0067,False,False,Female,Black_African_American,31_40,Bachelors,57.4,55.1,42.9,52.36
EMP_009091,CAND_013099,2020-12-23,Sales,VP_Sales,116000,MGR_0392,0.0189,False,True,Male,White,31_40,Masters,87.6,58.7,72.0,74.25
EMP_009092,CAND_013100,2020-12-23,Marketing,Brand_Manager,103000,MGR_0187,-0.0392,False,False,Male,Other,41_50,Masters,60.3,66.6,58.7,61.71
EMP_009093,CAND_013101,2020-12-23,Product,Principal_PM,125000,MGR_0321,0.0841,False,False,Male,White,31_40,Bachelors,47.9,51.6,60.8,52.88
EMP_009094,CAND_013103,2020-12-23,Legal,Legal_Counsel,156000,MGR_0292,-0.0259,False,False,Male,Black_African_American,41_50,Bachelors,69.1,41.7,59.4,57.97
EMP_009095,CAND_013104,2020-12-23,Operations,Operations_Manager,92000,MGR_0327,0.0922,False,False,Male,Black_African_American,41_50,Masters,80.7,63.9,59.6,69.33
EMP_009096,CAND_013106,2020-12-23,Legal,IP_Attorney,185000,MGR_0227,-0.0056,False,False,Male,Hispanic_Latino,22_30,High_School,100.0,79.3,93.9,91.96
EMP_009097,CAND_013107,2020-12-23,Finance,Financial_Analyst,125000,MGR_0373,-0.1075,True,False,Male,White,41_50,Bachelors,82.7,54.3,71.8,70.91
EMP_009098,CAND_013112,2020-12-23,Engineering,Principal_Engineer,156000,MGR_0270,0.0828,False,False,Male,White,22_30,Bachelors,84.9,71.7,63.9,74.64
EMP_009099,CAND_013113,2020-12-24,Sales,Account_Executive,112000,MGR_0313,0.0404,False,False,Female,White,31_40,Masters,75.6,65.5,59.0,67.59
EMP_009100,CAND_013114,2020-12-24,Operations,Process_Engineer,93000,MGR_0365,-0.1185,False,False,Male,Black_African_American,22_30,Bachelors,75.7,92.0,51.6,73.36
EMP_009101,CAND_013115,2020-12-24,Operations,Process_Engineer,93000,MGR_0385,-0.0515,False,False,Female,White,22_30,Masters,82.9,59.9,52.4,66.85
EMP_009102,CAND_013116,2020-12-24,Engineering,Principal_Engineer,146000,MGR_0081,0.1064,False,False,Female,White,31_40,Masters,78.7,58.1,58.2,66.37
EMP_009103,CAND_013117,2020-12-24,Engineering,Software_Engineer,155000,MGR_0057,-0.0335,False,False,Non_Binary,White,51_Plus,Bachelors,84.1,74.4,75.8,78.7
EMP_009104,CAND_013118,2020-12-24,Engineering,Senior_Engineer,151000,MGR_0312,0.0303,False,False,Female,White,22_30,Bachelors,80.1,51.5,74.7,69.9
EMP_009105,CAND_013119,2020-12-25,Finance,Senior_FA,108000,MGR_0162,0.0623,False,False,Male,White,51_Plus,Masters,50.7,46.5,59.8,52.17
EMP_009106,CAND_013121,2020-12-25,Operations,Process_Engineer,83000,MGR_0154,0.0298,False,False,Male,White,41_50,PhD,63.7,51.0,34.4,51.1
EMP_009107,CAND_013123,2020-12-25,Engineering,Senior_Engineer,146000,MGR_0334,-0.1448,False,False,Female,White,22_30,Bachelors,69.9,70.1,66.0,68.79
EMP_009108,CAND_013124,2020-12-25,Engineering,Tech_Lead,158000,MGR_0030,-0.0072,False,False,Male,White,31_40,Bachelors,84.2,77.5,63.3,75.92
EMP_009109,CAND_013125,2020-12-25,Sales,VP_Sales,104000,MGR_0366,-0.0367,False,False,Male,White,41_50,Bachelors,59.3,64.1,64.0,62.15
EMP_009110,CAND_013126,2020-12-25,Finance,Controller,121000,MGR_0105,-0.0295,False,False,Male,White,51_Plus,Bachelors,77.1,60.3,63.9,68.1
EMP_009111,CAND_013127,2020-12-25,Marketing,Content_Strategist,93000,MGR_0353,0.1169,False,False,Female,Asian,31_40,Bachelors,60.4,54.1,58.7,58.0
EMP_009112,CAND_013128,2020-12-26,Sales,VP_Sales,128000,MGR_0025,0.0187,False,False,Female,Asian,41_50,Bachelors,71.6,99.7,87.1,84.68
EMP_009113,CAND_013130,2020-12-26,Product,CPO,133000,MGR_0201,0.045,False,True,Female,Asian,41_50,Masters,71.6,52.7,57.7,61.76
EMP_009114,CAND_013131,2020-12-26,Product,Senior_PM,144000,MGR_0135,0.102,False,False,Female,White,22_30,Masters,76.6,78.2,77.1,77.23
EMP_009115,CAND_013132,2020-12-26,Product,Dir_Product,135000,MGR_0167,-0.104,True,False,Male,White,31_40,PhD,70.9,60.7,66.5,66.52
EMP_009116,CAND_013133,2020-12-26,Marketing,Growth_Manager,95000,MGR_0372,-0.1409,False,False,Male,Asian,22_30,Bachelors,64.6,53.4,46.2,55.72
EMP_009117,CAND_013136,2020-12-26,Operations,Process_Engineer,77000,MGR_0025,0.0187,False,False,Male,White,31_40,Masters,55.6,46.1,24.7,43.48
EMP_009118,CAND_013138,2020-12-26,Engineering,Senior_Engineer,140000,MGR_0377,-0.0983,True,False,Male,Asian,41_50,Bachelors,77.8,45.6,38.4,56.32
EMP_009119,CAND_013140,2020-12-26,Product,Dir_Product,127000,MGR_0328,0.0139,False,False,Female,Asian,41_50,Bachelors,70.8,44.4,56.5,58.59
EMP_009120,CAND_013141,2020-12-27,Marketing,CMO,121000,MGR_0139,0.1005,False,False,Female,White,22_30,Bachelors,90.2,100.0,85.2,91.64
EMP_009121,CAND_013142,2020-12-27,Sales,SDR,117000,MGR_0062,0.0016,False,False,Male,Asian,22_30,Bachelors,87.3,78.2,79.5,82.23
EMP_009122,CAND_013143,2020-12-27,Sales,Sales_Manager,109000,MGR_0083,0.0469,False,False,Male,White,22_30,Masters,63.5,74.6,49.4,62.6
EMP_009123,CAND_013145,2020-12-27,Marketing,Content_Strategist,108000,MGR_0391,0.0123,False,False,Male,White,22_30,Bachelors,76.3,77.5,77.8,77.11
EMP_009124,CAND_013146,2020-12-27,Finance,Controller,102000,MGR_0206,-0.0763,False,True,Female,White,22_30,Bachelors,51.8,45.9,36.8,45.53
EMP_009125,CAND_013147,2020-12-27,Sales,Sales_Manager,105000,MGR_0326,-0.0118,False,False,Male,Black_African_American,22_30,PhD,45.2,77.0,54.5,57.53
EMP_009126,CAND_013148,2020-12-27,Operations,SC_Analyst,87000,MGR_0292,-0.0259,False,False,Male,Asian,41_50,Bachelors,56.5,53.1,76.6,61.51
EMP_009127,CAND_013149,2020-12-27,Sales,VP_Sales,116000,MGR_0145,-0.07,False,False,Male,White,41_50,Bachelors,74.1,83.2,65.1,74.13
EMP_009128,CAND_013151,2020-12-27,Engineering,Senior_Engineer,139000,MGR_0042,-0.0124,False,False,Male,Asian,22_30,Masters,59.4,56.2,45.3,54.21
EMP_009129,CAND_013152,2020-12-27,Engineering,Software_Engineer,146000,MGR_0263,0.0031,False,False,Male,Black_African_American,22_30,Bachelors,59.4,76.7,65.5,66.42
EMP_009130,CAND_013153,2020-12-27,Operations,SC_Analyst,86000,MGR_0081,0.1064,False,False,Male,White,22_30,Bachelors,61.3,72.3,54.3,62.5
EMP_009131,CAND_013154,2020-12-27,Sales,VP_Sales,112000,MGR_0140,-0.1425,True,False,Male,Asian,22_30,Bachelors,71.9,87.1,43.1,67.82
EMP_009132,CAND_013155,2020-12-27,Product,Principal_PM,126000,MGR_0363,0.0554,False,False,Male,Other,31_40,Masters,53.3,50.2,73.4,58.4
EMP_009133,CAND_013157,2020-12-27,Legal,Legal_Counsel,181000,MGR_0121,-0.1487,True,False,Female,White,51_Plus,High_School,83.7,80.7,81.9,82.26
EMP_009134,CAND_013158,2020-12-27,Engineering,Senior_Engineer,136000,MGR_0156,-0.1075,True,False,Male,Black_African_American,51_Plus,Bachelors,61.2,77.6,41.1,60.09
EMP_009135,CAND_013159,2020-12-27,Engineering,Principal_Engineer,134000,MGR_0176,-0.0604,False,True,Male,Other,31_40,High_School,60.3,52.9,48.4,54.51
EMP_009136,CAND_013160,2020-12-28,HR,HR_Business_Partner,93000,MGR_0191,0.0547,False,True,Male,White,41_50,Masters,71.3,73.7,65.5,70.28
EMP_009137,CAND_013161,2020-12-28,Finance,CFO,126000,MGR_0003,0.1113,False,False,Male,Hispanic_Latino,22_30,Masters,58.5,79.2,77.5,70.41
EMP_009138,CAND_013162,2020-12-28,HR,Recruiter,88000,MGR_0246,0.0174,False,False,Male,White,22_30,Bachelors,77.9,71.2,54.5,68.87
EMP_009139,CAND_013163,2020-12-28,Finance,Financial_Analyst,107000,MGR_0112,-0.0169,False,False,Female,White,51_Plus,High_School,60.8,48.0,55.8,55.46
EMP_009140,CAND_013164,2020-12-28,Finance,Controller,113000,MGR_0128,0.085,False,False,Male,Other,41_50,Bachelors,61.7,72.1,40.7,58.52
EMP_009141,CAND_013166,2020-12-28,Engineering,Senior_Engineer,152000,MGR_0356,-0.0241,False,False,Male,Black_African_American,41_50,Masters,89.0,71.6,73.3,79.07
EMP_009142,CAND_013167,2020-12-28,Sales,SDR,108000,MGR_0140,-0.1425,True,False,Female,White,41_50,Masters,64.4,72.0,66.1,67.19
EMP_009143,CAND_013168,2020-12-29,Operations,SC_Analyst,91000,MGR_0358,-0.0409,False,False,Female,White,41_50,PhD,73.4,80.8,54.3,69.89
EMP_009144,CAND_013169,2020-12-29,Product,Senior_PM,135000,MGR_0105,-0.0295,False,False,Male,White,31_40,High_School,78.0,54.0,60.6,65.58
EMP_009145,CAND_013170,2020-12-29,Marketing,CMO,90000,MGR_0248,-0.0858,False,False,Female,Asian,31_40,Bachelors,50.2,57.2,44.5,50.59
EMP_009146,CAND_013171,2020-12-29,Operations,Operations_Manager,102000,MGR_0156,-0.1075,True,False,Female,Other,22_30,Masters,88.5,70.6,63.7,75.69
EMP_009147,CAND_013172,2020-12-29,Operations,Operations_Manager,97000,MGR_0034,0.0699,False,False,Male,White,41_50,Bachelors,87.3,69.0,59.6,73.5
EMP_009148,CAND_013173,2020-12-29,Product,Principal_PM,138000,MGR_0310,0.0142,False,True,Female,Black_African_American,51_Plus,Masters,60.7,63.1,70.6,64.39
EMP_009149,CAND_013175,2020-12-29,Marketing,Content_Strategist,110000,MGR_0281,0.0127,False,False,Male,Hispanic_Latino,41_50,High_School,66.5,73.8,78.5,72.29
EMP_009150,CAND_013176,2020-12-29,Product,Principal_PM,146000,MGR_0175,-0.107,True,False,Female,White,41_50,Masters,80.7,80.9,73.2,78.51
EMP_009151,CAND_013177,2020-12-29,Marketing,Marketing_Manager,104000,MGR_0026,-0.0291,False,False,Male,White,51_Plus,Bachelors,89.3,65.2,61.0,73.58
EMP_009152,CAND_013179,2020-12-29,Sales,Account_Executive,103000,MGR_0397,-0.1143,True,False,Female,White,51_Plus,Bachelors,56.9,42.0,77.3,58.55
EMP_009153,CAND_013180,2020-12-29,Operations,SC_Analyst,95000,MGR_0029,0.0325,False,False,Female,Hispanic_Latino,22_30,Bachelors,84.1,53.5,76.2,72.55
EMP_009154,CAND_013181,2020-12-30,Engineering,Tech_Lead,144000,MGR_0356,-0.0241,False,False,Female,White,41_50,Masters,73.6,70.0,60.2,68.5
EMP_009155,CAND_013182,2020-12-30,Product,Senior_PM,127000,MGR_0055,0.1016,False,False,Non_Binary,White,41_50,High_School,62.6,42.5,51.0,53.09
EMP_009156,CAND_013183,2020-12-30,Engineering,Software_Engineer,152000,MGR_0301,0.1545,False,False,Male,Hispanic_Latino,31_40,Bachelors,82.9,76.7,59.2,73.93
EMP_009157,CAND_013185,2020-12-30,Engineering,Staff_Engineer,154000,MGR_0390,-0.0041,False,False,Male,Asian,22_30,Bachelors,94.2,58.2,83.9,80.31
EMP_009158,CAND_013188,2020-12-30,HR,Recruiter,84000,MGR_0356,-0.0241,False,False,Male,White,31_40,Bachelors,57.3,54.3,49.0,53.91
EMP_009159,CAND_013189,2020-12-30,Engineering,Tech_Lead,149000,MGR_0106,-0.1069,True,False,Male,Asian,41_50,Bachelors,75.4,70.7,73.0,73.27
EMP_009160,CAND_013190,2020-12-30,Sales,Account_Executive,108000,MGR_0381,0.0355,False,False,Female,Hispanic_Latino,51_Plus,Bachelors,71.2,58.2,65.4,65.56
EMP_009161,CAND_013191,2020-12-30,Sales,SDR,118000,MGR_0285,-0.0209,False,True,Male,Asian,31_40,Masters,73.9,69.9,71.2,71.89
EMP_009162,CAND_013192,2020-12-30,Marketing,Marketing_Manager,105000,MGR_0391,0.0123,False,False,Male,White,41_50,Bachelors,90.1,49.3,74.4,73.15
EMP_009163,CAND_013194,2020-12-30,Operations,Ops_Director,96000,MGR_0276,-0.0716,False,False,Male,White,31_40,Masters,76.0,68.4,75.8,73.66
EMP_009164,CAND_013195,2020-12-30,Sales,SDR,108000,MGR_0202,0.0759,False,False,Female,White,31_40,High_School,63.8,70.0,60.6,64.7
EMP_009165,CAND_013196,2020-12-31,HR,Comp_Analyst,88000,MGR_0227,-0.0056,False,False,Female,Black_African_American,31_40,PhD,67.3,71.3,58.1,65.74
EMP_009166,CAND_013197,2020-12-31,Product,CPO,140000,MGR_0320,0.0915,False,False,Male,Other,31_40,Bachelors,78.3,68.1,58.4,69.27
EMP_009167,CAND_013198,2020-12-31,Engineering,Staff_Engineer,126000,MGR_0193,-0.0896,True,False,Female,Other,41_50,Masters,47.5,35.9,59.0,47.47
EMP_009168,CAND_013200,2020-12-31,Marketing,Growth_Manager,101000,MGR_0213,0.0214,False,False,Female,Asian,51_Plus,High_School,74.0,63.7,71.5,70.16
EMP_009169,CAND_013202,2020-12-31,Legal,General_Counsel,150000,MGR_0396,-0.0879,True,False,Male,White,31_40,Masters,63.7,43.9,63.0,57.55
EMP_009170,CAND_013204,2020-12-31,Operations,Ops_Director,96000,MGR_0382,0.0441,False,False,Female,Other,41_50,Bachelors,68.2,72.4,65.0,68.5
EMP_009171,CAND_013206,2020-12-31,Sales,VP_Sales,120000,MGR_0113,0.0071,False,False,Male,White,31_40,Bachelors,78.4,82.7,58.6,73.75
EMP_009172,CAND_013207,2020-12-31,Marketing,Growth_Manager,109000,MGR_0060,0.0335,False,False,Male,Hispanic_Latino,22_30,Bachelors,71.6,76.5,69.4,72.41
EMP_009173,CAND_013208,2020-12-31,Product,Principal_PM,134000,MGR_0033,-0.1204,False,False,Female,Black_African_American,22_30,Masters,58.6,58.8,55.8,57.82
EMP_009174,CAND_013209,2021-01-01,Marketing,Content_Strategist,105000,MGR_0256,0.0182,False,False,Male,Hispanic_Latino,31_40,Masters,63.6,69.0,67.1,66.27
EMP_009175,CAND_013210,2021-01-01,Engineering,Tech_Lead,146000,MGR_0290,0.0523,False,False,Female,White,22_30,Bachelors,75.8,78.9,61.5,72.44
EMP_009176,CAND_013211,2021-01-01,Legal,General_Counsel,173000,MGR_0039,-0.0001,False,False,Male,White,41_50,Masters,71.7,65.7,92.6,76.17
EMP_009177,CAND_013213,2021-01-01,Engineering,Principal_Engineer,135000,MGR_0107,0.0489,False,False,Female,Hispanic_Latino,22_30,Bachelors,39.6,74.6,48.5,52.77
EMP_009178,CAND_013214,2021-01-01,Engineering,Senior_Engineer,146000,MGR_0039,-0.0001,False,False,Male,Asian,41_50,Bachelors,84.6,49.9,68.4,69.33
EMP_009179,CAND_013215,2021-01-01,Product,Product_Manager,135000,MGR_0302,-0.094,True,False,Female,White,31_40,Bachelors,69.1,56.8,60.0,62.68
EMP_009180,CAND_013216,2021-01-01,Engineering,Senior_Engineer,151000,MGR_0109,-0.0412,False,False,Female,White,31_40,Bachelors,75.5,61.7,65.6,68.39
EMP_009181,CAND_013217,2021-01-01,Marketing,Content_Strategist,102000,MGR_0084,-0.0049,False,False,Female,White,51_Plus,PhD,73.6,61.9,69.2,68.77
EMP_009182,CAND_013218,2021-01-01,Product,Principal_PM,129000,MGR_0035,0.1229,False,False,Male,Asian,31_40,Bachelors,65.5,64.7,50.2,60.67
EMP_009183,CAND_013219,2021-01-01,Finance,FPA_Manager,131000,MGR_0343,-0.0537,False,True,Male,White,41_50,High_School,80.1,90.8,69.4,80.1
EMP_009184,CAND_013220,2021-01-02,Finance,Controller,120000,MGR_0023,0.0861,False,False,Female,White,22_30,Masters,85.4,52.7,55.1,66.5
EMP_009185,CAND_013222,2021-01-02,Product,CPO,129000,MGR_0111,0.122,False,False,Female,Black_African_American,22_30,Bachelors,53.8,71.8,47.3,57.25
EMP_009186,CAND_013223,2021-01-02,Marketing,Content_Strategist,97000,MGR_0098,-0.1438,True,False,Male,White,22_30,Masters,69.6,54.9,38.5,55.86
EMP_009187,CAND_013225,2021-01-02,Engineering,Principal_Engineer,146000,MGR_0260,0.0214,False,False,Female,White,22_30,Bachelors,65.1,54.7,62.6,61.23
EMP_009188,CAND_013226,2021-01-02,Marketing,Growth_Manager,98000,MGR_0029,0.0325,False,False,Male,Other,31_40,Bachelors,62.4,50.7,63.3,59.16
EMP_009189,CAND_013227,2021-01-02,Sales,Enterprise_AE,125000,MGR_0088,0.0711,False,False,Female,White,22_30,High_School,88.2,67.1,79.3,79.2
EMP_009190,CAND_013229,2021-01-02,Operations,Process_Engineer,103000,MGR_0177,-0.1495,True,False,Male,White,41_50,Masters,86.7,68.0,83.2,80.04
EMP_009191,CAND_013232,2021-01-02,Product,CPO,126000,MGR_0398,-0.0346,False,False,Female,Asian,51_Plus,Bachelors,59.0,57.4,58.3,58.31
EMP_009192,CAND_013235,2021-01-02,Sales,Account_Executive,122000,MGR_0010,-0.017,False,False,Female,Other,41_50,Masters,92.7,64.5,74.5,78.78
EMP_009193,CAND_013236,2021-01-02,Engineering,Tech_Lead,133000,MGR_0052,-0.1388,True,False,Male,White,31_40,Bachelors,46.2,56.1,60.4,53.43
EMP_009194,CAND_013237,2021-01-02,Operations,SC_Analyst,95000,MGR_0131,0.0101,False,True,Female,White,22_30,PhD,72.7,64.5,67.7,68.74
EMP_009195,CAND_013239,2021-01-02,Operations,Operations_Manager,90000,MGR_0058,-0.014,False,False,Male,White,51_Plus,Bachelors,63.9,78.8,62.0,67.8
EMP_009196,CAND_013240,2021-01-02,Engineering,Tech_Lead,161000,MGR_0268,0.0803,False,False,Male,Asian,41_50,High_School,88.3,77.7,100.0,88.63
EMP_009197,CAND_013241,2021-01-02,Product,Product_Manager,141000,MGR_0337,0.1792,False,False,Male,White,22_30,Bachelors,60.3,63.7,73.3,65.22
EMP_009198,CAND_013242,2021-01-03,Sales,Account_Executive,109000,MGR_0202,0.0759,False,False,Male,White,31_40,Bachelors,80.3,54.7,77.1,71.66
EMP_009199,CAND_013243,2021-01-03,Sales,Account_Executive,109000,MGR_0161,-0.0016,False,False,Female,White,22_30,High_School,73.7,79.5,62.6,72.11
EMP_009200,CAND_013245,2021-01-03,Marketing,Marketing_Manager,97000,MGR_0300,0.0537,False,False,Female,Asian,31_40,Masters,82.4,52.5,46.4,62.63
